date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:42:33	28807/28807	---M--	200	added ('OK')	text/css	etag:%221f00018-7087-6381dec1de875%22	https://melp.org/wp-content/uploads/bb-plugin/cache/160-layout.css?ver=1fb192b9850a8c1c0f3e07ee25f25531	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/160-layout40f2.css	(from https://melp.org/defensecontract/)
05:42:34	22600/22600	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:42:33%20GMT	https://melp.org/wp-json/wp/v2/pages/160	C:/My%20Web%20Sites/Melp/melp.org/wp-json/wp/v2/pages/160.json	(from https://melp.org/defensecontract/)
05:42:34	2508/2508	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:42:33%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fdefensecontract%2F	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed3a89.json	(from https://melp.org/defensecontract/)
05:42:35	2679/2679	---MC-	200	added ('OK')	text/xml	date:Mon,%2019%20Jan%202026%2010:42:34%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fdefensecontract%2F&format=xml	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed97cf	(from https://melp.org/defensecontract/)
05:42:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:35%20GMT	https://melp.org/?p=160	C:/My%20Web%20Sites/Melp/melp.org/index9c2b.html	(from https://melp.org/defensecontract/)
05:42:40	841465/841465	---M--	200	added ('OK')	image/png	etag:%221f00d49-cd6f9-584cb6d29eed9%22	https://melp.org/wp-content/uploads/2019/03/melcoder_front-1024x768.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2019/03/melcoder_front-1024x768.png	(from https://melp.org/defensecontract/)
05:42:40	60740/60740	---M--	200	added ('OK')	image/png	etag:%221f00d37-ed44-584dda60b5771%22	https://melp.org/wp-content/uploads/2019/03/blackhawk_s.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2019/03/blackhawk_s.png	(from https://melp.org/defensecontract/)
05:42:40	109961/109961	---M--	200	added ('OK')	image/jpeg	etag:%221f00bc7-1ad89-5791741ff1c80%22	https://melp.org/wp-content/uploads/2018/10/MELPeVsVocodersNATOP2-1024x712.jpg	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/10/MELPeVsVocodersNATOP2-1024x712.jpg	(from https://melp.org/defensecontract/)
05:42:41	2539/2539	---M--	200	added ('OK')	text/javascript	etag:%221f20eba-9eb-6381d04cc26b0%22	https://melp.org/wp-content/plugins/beaver-builder-lite-version/js/jquery.easing.min.js?ver=1.4	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/beaver-builder-lite-version/js/jquery.easing.minad05.js	(from https://melp.org/defensecontract/)
05:42:42	22747/22747	---M--	200	added ('OK')	text/javascript	etag:%221f20eb9-58db-6381d04cc26b0%22	https://melp.org/wp-content/plugins/beaver-builder-lite-version/js/jquery.bxslider.min.js?ver=2.9.1.1	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/beaver-builder-lite-version/js/jquery.bxslider.min9136.js	(from https://melp.org/defensecontract/)
05:42:42	40885/40885	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Jan%202026%2010:42:41%20GMT	https://melp.org/customer-review/	C:/My%20Web%20Sites/Melp/melp.org/customer-review/index.html	(from https://melp.org/defensecontract/)
05:42:43	24984/24984	---M--	200	added ('OK')	text/javascript	etag:%221f00019-6198-6381dec1e4a1e%22	https://melp.org/wp-content/uploads/bb-plugin/cache/160-layout.js?ver=f96601e59ec4865d9e815c82ec6c4e87	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/160-layoutaa08.js	(from https://melp.org/defensecontract/)
05:42:43	19710/19710	---M--	200	added ('OK')	text/css	etag:%221f00008-4cfe-6381d1ab5fe50%22	https://melp.org/wp-content/uploads/bb-plugin/cache/408-layout.css?ver=962352e954a0af252b2aa18939a241a5	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/408-layout0379.css	(from https://melp.org/customers-partners/)
05:42:44	21423/21423	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:42:43%20GMT	https://melp.org/wp-json/wp/v2/pages/408	C:/My%20Web%20Sites/Melp/melp.org/wp-json/wp/v2/pages/408.json	(from https://melp.org/customers-partners/)
05:42:47	2385/2385	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:42:44%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fcustomers-partners%2F	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embedfd22.json	(from https://melp.org/customers-partners/)
05:42:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:45%20GMT	https://melp.org/?p=408	C:/My%20Web%20Sites/Melp/melp.org/index43fc.html	(from https://melp.org/customers-partners/)
05:42:48	2560/2560	---MC-	200	added ('OK')	text/xml	date:Mon,%2019%20Jan%202026%2010:42:48%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fcustomers-partners%2F&format=xml	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embedb5c0	(from https://melp.org/customers-partners/)
05:42:49	394/394	---M--	200	added ('OK')	image/gif	etag:%221ea0f25-18a-584dbf082b850%22	https://melp.org/img/stars5.gif	C:/My%20Web%20Sites/Melp/melp.org/img/stars5.gif	(from https://melp.org/customers-partners/)
05:42:49	400/400	---M--	200	added ('OK')	image/gif	etag:%221ea0f29-190-584dbf084a481%22	https://melp.org/img/yes.gif	C:/My%20Web%20Sites/Melp/melp.org/img/yes.gif	(from https://melp.org/customers-partners/)
05:42:49	363/363	---M--	200	added ('OK')	image/gif	etag:%221ea0f17-16b-584dbf08471b8%22	https://melp.org/img/no.gif	C:/My%20Web%20Sites/Melp/melp.org/img/no.gif	(from https://melp.org/customers-partners/)
05:42:50	397/397	---M--	200	added ('OK')	image/gif	etag:%221ea0f24-18d-584dbf0848158%22	https://melp.org/img/stars4.gif	C:/My%20Web%20Sites/Melp/melp.org/img/stars4.gif	(from https://melp.org/customers-partners/)
05:42:51	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:51%20GMT	http://melp.org/wp-content/uploads/2018/11/partners2.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners2.a2.delayed	(from https://melp.org/customers-partners/)
05:42:53	51862/51862	---M--	200	added ('OK')	image/png	etag:%221f00c74-ca96-57a1ff1642400%22	https://melp.org/wp-content/uploads/2018/11/partners2.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners2.png	(from https://melp.org/customers-partners/)
05:42:54	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:52%20GMT	http://melp.org/wp-content/uploads/2018/11/partners3.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners3.png	(from https://melp.org/customers-partners/)
05:42:54	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:54%20GMT	http://melp.org/wp-content/uploads/2018/11/partners4.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners4.png	(from https://melp.org/customers-partners/)
05:42:55	51216/51216	---M--	200	added ('OK')	image/png	etag:%221f00c77-c810-57a1ff0147280%22	https://melp.org/wp-content/uploads/2018/11/partners3.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners3.png	(from https://melp.org/customers-partners/)
05:42:56	22191/22191	---M--	200	added ('OK')	image/png	etag:%221f00c7a-56af-57a1ff276cc80%22	https://melp.org/wp-content/uploads/2018/11/partners4.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners4.png	(from https://melp.org/customers-partners/)
05:42:56	306/306	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:56%20GMT	http://melp.org/wp-content/uploads/2018/11/partners14.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners14.png	(from https://melp.org/customers-partners/)
05:42:57	25777/25777	---M--	200	added ('OK')	image/png	etag:%221f00c71-64b1-57a2b4f2bb480%22	https://melp.org/wp-content/uploads/2018/11/partners14.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners14.png	(from https://melp.org/customers-partners/)
05:42:58	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:57%20GMT	http://melp.org/wp-content/uploads/2018/11/partners5.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners5.png	(from https://melp.org/customers-partners/)
05:42:58	11174/11174	---M--	200	added ('OK')	image/png	etag:%221f00c7d-2ba6-57a1ff30f6300%22	https://melp.org/wp-content/uploads/2018/11/partners5.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners5.png	(from https://melp.org/customers-partners/)
05:42:59	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:58%20GMT	http://melp.org/wp-content/uploads/2018/11/partners8.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners8.png	(from https://melp.org/customers-partners/)
05:42:59	14930/14930	---M--	200	added ('OK')	image/png	etag:%221f00c86-3a52-57a1ff6ef3540%22	https://melp.org/wp-content/uploads/2018/11/partners8.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners8.png	(from https://melp.org/customers-partners/)
05:43:00	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:42:59%20GMT	http://melp.org/wp-content/uploads/2018/11/partners6.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners6.png	(from https://melp.org/customers-partners/)
05:43:00	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:00%20GMT	http://melp.org/wp-content/uploads/2018/11/partners1.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners1.png	(from https://melp.org/customers-partners/)
05:43:01	41633/41633	---M--	200	added ('OK')	image/png	etag:%221f00c80-a2a1-57a1ff3f444c0%22	https://melp.org/wp-content/uploads/2018/11/partners6.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners6.png	(from https://melp.org/customers-partners/)
05:43:02	16591/16591	---M--	200	added ('OK')	image/png	etag:%221f00c65-40cf-57a1ff1ed7840%22	https://melp.org/wp-content/uploads/2018/11/partners1.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners1.png	(from https://melp.org/customers-partners/)
05:43:03	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:02%20GMT	http://melp.org/wp-content/uploads/2018/11/partners7.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners7.png	(from https://melp.org/customers-partners/)
05:43:03	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:03%20GMT	http://melp.org/wp-content/uploads/2018/11/partners9.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners9.png	(from https://melp.org/customers-partners/)
05:43:03	32418/32418	---M--	200	added ('OK')	image/png	etag:%221f00c83-7ea2-57a1ff6752340%22	https://melp.org/wp-content/uploads/2018/11/partners7.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners7.png	(from https://melp.org/customers-partners/)
05:43:04	306/306	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:04%20GMT	http://melp.org/wp-content/uploads/2018/11/partners10.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners10.png	(from https://melp.org/customers-partners/)
05:43:04	31263/31263	---M--	200	added ('OK')	image/png	etag:%221f00c89-7a1f-57a1ff7788980%22	https://melp.org/wp-content/uploads/2018/11/partners9.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners9.png	(from https://melp.org/customers-partners/)
05:43:05	306/306	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:05%20GMT	http://melp.org/wp-content/uploads/2018/11/partners11.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners11.png	(from https://melp.org/customers-partners/)
05:43:05	17176/17176	---M--	200	added ('OK')	image/png	etag:%221f00c68-4318-57a1ff7c4d4c0%22	https://melp.org/wp-content/uploads/2018/11/partners10.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners10.png	(from https://melp.org/customers-partners/)
05:43:06	308/308	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:06%20GMT	http://melp.org/wp-content/uploads/2018/11/partners12-1.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners12-1.png	(from https://melp.org/customers-partners/)
05:43:06	25829/25829	---M--	200	added ('OK')	image/png	etag:%221f00c6b-64e5-57a1ff83ee6c0%22	https://melp.org/wp-content/uploads/2018/11/partners11.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners11.png	(from https://melp.org/customers-partners/)
05:43:06	24001/24001	---M--	200	added ('OK')	image/png	etag:%221f00c6e-5dc1-57a2b3270f800%22	https://melp.org/wp-content/uploads/2018/11/partners12-1.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2018/11/partners12-1.png	(from https://melp.org/customers-partners/)
05:43:07	14137/14137	---M--	200	added ('OK')	image/png	etag:%221f00d78-3739-5dac1eb97bcae%22	https://melp.org/wp-content/uploads/2022/03/partners15.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/2022/03/partners15.png	(from https://melp.org/customers-partners/)
05:43:07	27656/27656	---M--	200	added ('OK')	text/javascript	etag:%221f00009-6c08-6381d1ab66bb1%22	https://melp.org/wp-content/uploads/bb-plugin/cache/408-layout.js?ver=1a5d8e99be2e1efa584fc511b6d993ae	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/408-layout9b79.js	(from https://melp.org/customers-partners/)
05:43:08	16751/16751	---M--	200	added ('OK')	text/css	etag:%221f0000b-416f-6381d1acaa39c%22	https://melp.org/wp-content/uploads/bb-plugin/cache/19-layout.css?ver=1576bb86fbff6928a06a2712524db6e8	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/19-layout71c8.css	(from https://melp.org/contact/)
05:43:09	103077/103077	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:08%20GMT	https://melp.org/wp-json/wp/v2/pages/19	C:/My%20Web%20Sites/Melp/melp.org/wp-json/wp/v2/pages/19.json	(from https://melp.org/contact/)
05:43:10	2247/2247	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:09%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fcontact%2F	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed1fc8.json	(from https://melp.org/contact/)
05:43:11	2414/2414	---MC-	200	added ('OK')	text/xml	date:Mon,%2019%20Jan%202026%2010:43:10%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embedf2b5	(from https://melp.org/contact/)
05:43:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:10%20GMT	https://melp.org/?p=19	C:/My%20Web%20Sites/Melp/melp.org/index5831.html	(from https://melp.org/contact/)
05:43:11	59016/59016	---M--	200	added ('OK')	text/css	etag:%221f01180-e688-5bca85cdbf580%22	https://melp.org/wp-includes/css/dashicons.min.css?ver=6.8.3	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/css/dashicons.min32d4.css	(from https://melp.org/contact/)
05:43:12	17121/17121	---M--	200	added ('OK')	text/css	etag:%221f00606-42e1-63ad93256f25a%22	https://melp.org/wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=6.8.3	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/ninja-forms/assets/css/display-structure32d4.css	(from https://melp.org/contact/)
05:43:12	22962/22962	---M--	200	added ('OK')	text/javascript	etag:%221f0000c-59b2-6381d1acb015c%22	https://melp.org/wp-content/uploads/bb-plugin/cache/19-layout.js?ver=b01be83c1ec7b63925593a4ec82d1337	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/19-layout03ab.js	(from https://melp.org/contact/)
05:43:13	18905/18905	---M--	200	added ('OK')	text/javascript	etag:%221f01447-49d9-633b4e6c4c858%22	https://melp.org/wp-includes/js/underscore.min.js?ver=1.13.7	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/js/underscore.min3ab8.js	(from https://melp.org/contact/)
05:43:13	24301/24301	---M--	200	added ('OK')	text/javascript	etag:%221f012af-5eed-633b4e6c6201b%22	https://melp.org/wp-includes/js/backbone.min.js?ver=1.6.0	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/js/backbone.minaff7.js	(from https://melp.org/contact/)
05:43:14	65188/65188	---M--	200	added ('OK')	text/javascript	etag:%221f00685-fea4-63ad932586575%22	https://melp.org/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.10.4	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps7f22.js	(from https://melp.org/contact/)
05:43:15	1079/1079	---MC-	200	added ('OK')	text/javascript	date:Mon,%2019%20Jan%202026%2010:43:15%20GMT	https://www.google.com/recaptcha/api.js?hl=en&onload=nfRenderRecaptcha&render=explicit&ver=3.10.4	C:/My%20Web%20Sites/Melp/www.google.com/recaptcha/apie5ec.js	(from https://melp.org/contact/)
05:43:16	108493/108493	---M--	200	added ('OK')	text/javascript	etag:%221f00687-1a7cd-63ad93258695d%22	https://melp.org/wp-content/plugins/ninja-forms/assets/js/min/front-end.js?ver=3.10.4	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/ninja-forms/assets/js/min/front-end7f22.js	(from https://melp.org/contact/)
05:43:17	16417/16417	---M--	200	added ('OK')	text/css	etag:%221f0000e-4021-6381d1adfe910%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1137-layout.css?ver=8b9cf444427258a35232aa0890b267e8	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1137-layoutef58.css	(from https://melp.org/blog/)
05:43:17	45178/45178	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2008:19:02%20GMT	https://melp.org/1122-2-copy-copy/	C:/My%20Web%20Sites/Melp/melp.org/1122-2-copy-copy/index.html	(from https://melp.org/blog/)
05:43:18	45739/45739	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2008:19:04%20GMT	https://melp.org/1122-2-copy/	C:/My%20Web%20Sites/Melp/melp.org/1122-2-copy/index.html	(from https://melp.org/blog/)
05:43:18	46279/46279	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2008:19:18%20GMT	https://melp.org/1122-2/	C:/My%20Web%20Sites/Melp/melp.org/1122-2/index.html	(from https://melp.org/blog/)
05:43:19	46597/46597	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2008:20:12%20GMT	https://melp.org/compandent-new-melpe-implementation-on-stmicroelectronics-stm32h743-was-released/	C:/My%20Web%20Sites/Melp/melp.org/compandent-new-melpe-implementation-on-stmicroelectronics-stm32h743-was-released/index.html	(from https://melp.org/blog/)
05:43:19	36/36	---M--	200	added ('OK')	text/css	etag:%221f00010-24-6381d1ae07d81%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1131-layout-partial.css?ver=3074fb8839540f20f78aea8cdf1d13f9	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1131-layout-partial2505.css	(from https://melp.org/blog/)
05:43:19	45908/45908	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2008:19:17%20GMT	https://melp.org/melpe-on-android/	C:/My%20Web%20Sites/Melp/melp.org/melpe-on-android/index.html	(from https://melp.org/blog/)
05:43:19	47084/47084	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2006:02:54%20GMT	https://melp.org/compandent-melpe-android-application-hand-optimized-native-code/	C:/My%20Web%20Sites/Melp/melp.org/compandent-melpe-android-application-hand-optimized-native-code/index.html	(from https://melp.org/blog/)
05:43:20	47035/47035	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Jan%202026%2005:35:52%20GMT	https://melp.org/melpe-stanag-4591-for-mobile-devices-application-optimized-for-arm/	C:/My%20Web%20Sites/Melp/melp.org/melpe-stanag-4591-for-mobile-devices-application-optimized-for-arm/index.html	(from https://melp.org/blog/)
05:43:20	36/36	---M--	200	added ('OK')	text/css	etag:%221f00011-24-6381d1ae0b04a%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1122-layout-partial.css?ver=16b9a46b419ada4e15f71c2bed504e5a	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1122-layout-partialceaa.css	(from https://melp.org/blog/)
05:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:18%20GMT	https://melp.org/author/admin/	C:/My%20Web%20Sites/Melp/melp.org/author/admin/index.html	(from https://melp.org/blog/)
05:43:20	36/36	---M--	200	added ('OK')	text/css	etag:%221f00012-24-6381d1ae0df2a%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1090-layout-partial.css?ver=82dcb60ec7656846552570c69b971acb	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1090-layout-partialdece.css	(from https://melp.org/blog/)
05:43:21	22962/22962	---M--	200	added ('OK')	text/javascript	etag:%221f0000f-59b2-6381d1ae02f61%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1137-layout.js?ver=b01be83c1ec7b63925593a4ec82d1337	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1137-layout03ab.js	(from https://melp.org/blog/)
05:43:21	1251/1251	---M--	200	added ('OK')	text/javascript	etag:%221f01457-4e3-60a5679140c36%22	https://melp.org/wp-includes/js/wp-embed.min.js?ver=6.8.3	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/js/wp-embed.min32d4.js	(from https://melp.org/blog/)
05:43:23	8581/8581	---M--	200	added ('OK')	image/gif	etag:%221f20be2-2185-6381d04b844b6%22	https://melp.org/wp-content/plugins/beaver-builder-lite-version/img/bxslider/bx_loader.gif	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/beaver-builder-lite-version/img/bxslider/bx_loader.gif	(from https://melp.org/wp-content/plugins/beaver-builder-lite-version/css/jquery.bxslider.css?ver=2.9.1.1)
05:43:23	2806/2806	---M--	200	added ('OK')	image/png	etag:%221f20be3-af6-6381d04b844b6%22	https://melp.org/wp-content/plugins/beaver-builder-lite-version/img/bxslider/controls.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/beaver-builder-lite-version/img/bxslider/controls.png	(from https://melp.org/wp-content/plugins/beaver-builder-lite-version/css/jquery.bxslider.css?ver=2.9.1.1)
05:43:25	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f0123e-dcf4-5aaa63de0f7c0%22	https://melp.org/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/fonts/dashicons7d4b.eot	(from https://melp.org/wp-includes/css/dashicons.min.css?ver=6.8.3)
05:43:25	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%221f01240-dc48-5aaa63de0f7c0%22	https://melp.org/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Melp/melp.org/wp-includes/fonts/dashicons7d4b.ttf	(from https://melp.org/wp-includes/css/dashicons.min.css?ver=6.8.3)
05:43:25	310/310	---M--	200	added ('OK')	image/png	etag:%221f00650-136-63ad932579e3c%22	https://melp.org/wp-content/plugins/ninja-forms/assets/img/help-info.png	C:/My%20Web%20Sites/Melp/melp.org/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://melp.org/wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=6.8.3)
05:43:26	12150/12150	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:25%20GMT	https://melp.org/wp-json/wp/v2/posts/1137	C:/My%20Web%20Sites/Melp/melp.org/wp-json/wp/v2/posts/1137.json	(from https://melp.org/1122-2-copy-copy/)
05:43:27	2366/2366	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:26%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2F1122-2-copy-copy%2F	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed12d5.json	(from https://melp.org/1122-2-copy-copy/)
05:43:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:27%20GMT	https://melp.org/?p=1137	C:/My%20Web%20Sites/Melp/melp.org/index2169.html	(from https://melp.org/1122-2-copy-copy/)
05:43:29	2533/2533	---MC-	200	added ('OK')	text/xml	date:Mon,%2019%20Jan%202026%2010:43:28%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2F1122-2-copy-copy%2F&format=xml	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed57fa	(from https://melp.org/1122-2-copy-copy/)
05:43:30	16417/16417	---M--	200	added ('OK')	text/css	etag:%221f00028-4021-63820972f5d84%22	https://melp.org/wp-content/uploads/bb-plugin/cache/1131-layout.css?ver=f0ed15b96479463add65d952de8c4d9d	C:/My%20Web%20Sites/Melp/melp.org/wp-content/uploads/bb-plugin/cache/1131-layout0996.css	(from https://melp.org/1122-2-copy/)
05:43:31	12639/12639	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:30%20GMT	https://melp.org/wp-json/wp/v2/posts/1131	C:/My%20Web%20Sites/Melp/melp.org/wp-json/wp/v2/posts/1131.json	(from https://melp.org/1122-2-copy/)
05:43:32	2524/2524	---MC-	200	added ('OK')	application/json	date:Mon,%2019%20Jan%202026%2010:43:31%20GMT	https://melp.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelp.org%2F1122-2-copy%2F	C:/My%20Web%20Sites/Melp/melp.org/wp-json/oembed/1.0/embed4ea7.json	(from https://melp.org/1122-2-copy/)
05:43:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Jan%202026%2010:43:32%20GMT	https://melp.org/?p=1131	C:/My%20Web%20Sites/Melp/melp.org/index3d91.html	(from https://melp.org/1122-2-copy/)
